as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5230,1,1-999,22794,294916,0.52
20260709,5230,2,"1,000-5,000",5667,11512987,20.44
20260709,5230,3,"5,001-10,000",773,6100090,10.83
20260709,5230,4,"10,001-15,000",221,2849114,5.06
20260709,5230,5,"15,001-20,000",150,2788492,4.95
20260709,5230,6,"20,001-30,000",95,2447191,4.34
20260709,5230,7,"30,001-40,000",55,1968725,3.49
20260709,5230,8,"40,001-50,000",34,1581808,2.8
20260709,5230,9,"50,001-100,000",53,3803329,6.75
20260709,5230,10,"100,001-200,000",33,4695211,8.33
20260709,5230,11,"200,001-400,000",16,4364017,7.75
20260709,5230,12,"400,001-600,000",6,2845381,5.05
20260709,5230,13,"600,001-800,000",5,3488731,6.19
20260709,5230,14,"800,001-1,000,000",2,1781414,3.16
20260709,5230,15,"1,000,001以上",4,5782425,10.27
20260709,5230,16,合　計,29908,56303831,100.0
