as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3416,1,1-999,3801.0,611768,0.75
20260709,3416,2,"1,000-5,000",4438.0,8184593,10.16
20260709,3416,3,"5,001-10,000",515.0,3921422,4.86
20260709,3416,4,"10,001-15,000",168.0,2123155,2.63
20260709,3416,5,"15,001-20,000",91.0,1670005,2.07
20260709,3416,6,"20,001-30,000",83.0,2065637,2.56
20260709,3416,7,"30,001-40,000",43.0,1553982,1.92
20260709,3416,8,"40,001-50,000",24.0,1088583,1.35
20260709,3416,9,"50,001-100,000",56.0,3978088,4.93
20260709,3416,10,"100,001-200,000",34.0,4980702,6.18
20260709,3416,11,"200,001-400,000",17.0,4735442,5.87
20260709,3416,12,"400,001-600,000",2.0,944030,1.17
20260709,3416,13,"600,001-800,000",2.0,1384356,1.71
20260709,3416,14,"800,001-1,000,000",2.0,1820000,2.25
20260709,3416,15,"1,000,001以上",10.0,41486459,51.5
20260709,3416,16,差異數調整（說明4）,,-1000,-0.0
20260709,3416,17,合　計,9286.0,80547222,100.0
