as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4706,1,1-999,1300,103028,0.13
20260709,4706,2,"1,000-5,000",554,1120579,1.41
20260709,4706,3,"5,001-10,000",94,742098,0.93
20260709,4706,4,"10,001-15,000",28,363766,0.46
20260709,4706,5,"15,001-20,000",26,469441,0.59
20260709,4706,6,"20,001-30,000",33,844466,1.06
20260709,4706,7,"30,001-40,000",19,687034,0.86
20260709,4706,8,"40,001-50,000",16,760764,0.96
20260709,4706,9,"50,001-100,000",31,2119350,2.68
20260709,4706,10,"100,001-200,000",20,2751216,3.48
20260709,4706,11,"200,001-400,000",12,3748910,4.74
20260709,4706,12,"400,001-600,000",5,2715108,3.43
20260709,4706,13,"600,001-800,000",1,700000,0.88
20260709,4706,14,"800,001-1,000,000",1,928228,1.17
20260709,4706,15,"1,000,001以上",8,60976105,77.15
20260709,4706,16,合　計,2148,79030093,100.0
