as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1540,1,1-999,29514,440272,0.51
20260709,1540,2,"1,000-5,000",8484,17173687,20.09
20260709,1540,3,"5,001-10,000",1104,9021103,10.55
20260709,1540,4,"10,001-15,000",277,3612418,4.22
20260709,1540,5,"15,001-20,000",219,4101137,4.79
20260709,1540,6,"20,001-30,000",154,3986914,4.66
20260709,1540,7,"30,001-40,000",59,2123012,2.48
20260709,1540,8,"40,001-50,000",31,1436884,1.68
20260709,1540,9,"50,001-100,000",83,6086058,7.12
20260709,1540,10,"100,001-200,000",23,3152413,3.68
20260709,1540,11,"200,001-400,000",13,3881565,4.54
20260709,1540,12,"400,001-600,000",10,5613837,6.56
20260709,1540,13,"600,001-800,000",3,2049059,2.39
20260709,1540,14,"800,001-1,000,000",3,2730346,3.19
20260709,1540,15,"1,000,001以上",6,20064907,23.47
20260709,1540,16,合　計,39983,85473612,100.0
