as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2705,1,1-999,72412,3294930,1.72
20260709,2705,2,"1,000-5,000",8749,16431676,8.58
20260709,2705,3,"5,001-10,000",1031,7698724,4.02
20260709,2705,4,"10,001-15,000",288,3588863,1.87
20260709,2705,5,"15,001-20,000",192,3515647,1.83
20260709,2705,6,"20,001-30,000",154,3950457,2.06
20260709,2705,7,"30,001-40,000",74,2621603,1.37
20260709,2705,8,"40,001-50,000",48,2168166,1.13
20260709,2705,9,"50,001-100,000",100,7247885,3.78
20260709,2705,10,"100,001-200,000",55,7830981,4.09
20260709,2705,11,"200,001-400,000",22,6050290,3.16
20260709,2705,12,"400,001-600,000",11,5543710,2.89
20260709,2705,13,"600,001-800,000",6,4329016,2.26
20260709,2705,14,"800,001-1,000,000",3,2713118,1.41
20260709,2705,15,"1,000,001以上",23,114327764,59.75
20260709,2705,16,合　計,83168,191312830,100.0
