as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3230,1,1-999,13916,348778,0.4
20260709,3230,2,"1,000-5,000",4252,8695684,10.1
20260709,3230,3,"5,001-10,000",619,5110429,5.94
20260709,3230,4,"10,001-15,000",198,2586271,3.0
20260709,3230,5,"15,001-20,000",137,2550745,2.96
20260709,3230,6,"20,001-30,000",118,3098414,3.6
20260709,3230,7,"30,001-40,000",64,2294195,2.66
20260709,3230,8,"40,001-50,000",46,2126769,2.47
20260709,3230,9,"50,001-100,000",82,5876212,6.83
20260709,3230,10,"100,001-200,000",35,4683274,5.44
20260709,3230,11,"200,001-400,000",9,2371975,2.75
20260709,3230,12,"400,001-600,000",7,3269450,3.8
20260709,3230,13,"600,001-800,000",2,1338157,1.55
20260709,3230,14,"800,001-1,000,000",3,2683000,3.11
20260709,3230,15,"1,000,001以上",10,38977547,45.31
20260709,3230,16,合　計,19498,86010900,100.0
