as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6881,1,1-999,536,52526,0.35
20260709,6881,2,"1,000-5,000",248,430265,2.86
20260709,6881,3,"5,001-10,000",34,262161,1.74
20260709,6881,4,"10,001-15,000",13,153260,1.02
20260709,6881,5,"15,001-20,000",7,128000,0.85
20260709,6881,6,"20,001-30,000",12,307751,2.05
20260709,6881,7,"30,001-40,000",8,280425,1.86
20260709,6881,8,"40,001-50,000",5,225000,1.5
20260709,6881,9,"50,001-100,000",13,991512,6.61
20260709,6881,10,"100,001-200,000",13,1886570,12.57
20260709,6881,11,"200,001-400,000",5,1591787,10.61
20260709,6881,12,"400,001-600,000",1,459398,3.06
20260709,6881,13,"600,001-800,000",1,735862,4.9
20260709,6881,14,"800,001-1,000,000",0,0,0.0
20260709,6881,15,"1,000,001以上",2,7495483,49.96
20260709,6881,16,合　計,898,15000000,100.0
