as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5222,1,1-999,22805,1239015,1.35
20260709,5222,2,"1,000-5,000",8437,15979777,17.53
20260709,5222,3,"5,001-10,000",1024,7486820,8.21
20260709,5222,4,"10,001-15,000",331,4104755,4.5
20260709,5222,5,"15,001-20,000",130,2340253,2.56
20260709,5222,6,"20,001-30,000",179,4427863,4.85
20260709,5222,7,"30,001-40,000",76,2668672,2.92
20260709,5222,8,"40,001-50,000",49,2239350,2.45
20260709,5222,9,"50,001-100,000",104,7568361,8.3
20260709,5222,10,"100,001-200,000",49,6809438,7.47
20260709,5222,11,"200,001-400,000",26,6895635,7.56
20260709,5222,12,"400,001-600,000",9,4393823,4.82
20260709,5222,13,"600,001-800,000",1,615505,0.67
20260709,5222,14,"800,001-1,000,000",4,3691660,4.05
20260709,5222,15,"1,000,001以上",10,20658041,22.67
20260709,5222,16,合　計,33234,91118968,100.0
