as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3632,1,1-999,31152,2162639,5.28
20260709,3632,2,"1,000-5,000",4671,10300500,25.19
20260709,3632,3,"5,001-10,000",888,6343365,15.51
20260709,3632,4,"10,001-15,000",291,3563998,8.71
20260709,3632,5,"15,001-20,000",125,2158142,5.27
20260709,3632,6,"20,001-30,000",111,2663326,6.51
20260709,3632,7,"30,001-40,000",42,1440181,3.52
20260709,3632,8,"40,001-50,000",21,928254,2.27
20260709,3632,9,"50,001-100,000",26,1861069,4.55
20260709,3632,10,"100,001-200,000",9,1287417,3.14
20260709,3632,11,"200,001-400,000",5,1143919,2.79
20260709,3632,12,"400,001-600,000",0,0,0.0
20260709,3632,13,"600,001-800,000",1,664500,1.62
20260709,3632,14,"800,001-1,000,000",0,0,0.0
20260709,3632,15,"1,000,001以上",4,6372428,15.58
20260709,3632,16,合　計,37346,40889738,100.0
