as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5460,1,1-999,28088,1211574,2.06
20260709,5460,2,"1,000-5,000",2792,5653322,9.61
20260709,5460,3,"5,001-10,000",338,2624757,4.46
20260709,5460,4,"10,001-15,000",128,1613426,2.74
20260709,5460,5,"15,001-20,000",99,1766134,3.0
20260709,5460,6,"20,001-30,000",78,1966310,3.34
20260709,5460,7,"30,001-40,000",41,1456718,2.47
20260709,5460,8,"40,001-50,000",24,1099834,1.87
20260709,5460,9,"50,001-100,000",43,3062795,5.21
20260709,5460,10,"100,001-200,000",18,2491763,4.23
20260709,5460,11,"200,001-400,000",9,2758739,4.69
20260709,5460,12,"400,001-600,000",7,3528547,6.0
20260709,5460,13,"600,001-800,000",6,4077012,6.93
20260709,5460,14,"800,001-1,000,000",4,3522207,5.99
20260709,5460,15,"1,000,001以上",12,21944992,37.33
20260709,5460,16,合　計,31687,58778130,100.0
