as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1783,1,1-999,34224,315362,0.35
20260709,1783,2,"1,000-5,000",3005,5764174,6.42
20260709,1783,3,"5,001-10,000",466,3394059,3.78
20260709,1783,4,"10,001-15,000",202,2422398,2.7
20260709,1783,5,"15,001-20,000",84,1478199,1.64
20260709,1783,6,"20,001-30,000",93,2291602,2.55
20260709,1783,7,"30,001-40,000",40,1390507,1.55
20260709,1783,8,"40,001-50,000",24,1084785,1.2
20260709,1783,9,"50,001-100,000",64,4331711,4.82
20260709,1783,10,"100,001-200,000",36,4952419,5.52
20260709,1783,11,"200,001-400,000",19,4879410,5.43
20260709,1783,12,"400,001-600,000",8,3588478,4.0
20260709,1783,13,"600,001-800,000",3,2148254,2.39
20260709,1783,14,"800,001-1,000,000",2,1768692,1.97
20260709,1783,15,"1,000,001以上",7,49888065,55.61
20260709,1783,16,合　計,38277,89698115,100.0
