as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2337,1,1-999,221598,41734302,2.1
20260709,2337,2,"1,000-5,000",223674,416936408,21.03
20260709,2337,3,"5,001-10,000",20423,155715230,7.85
20260709,2337,4,"10,001-15,000",5544,69566354,3.51
20260709,2337,5,"15,001-20,000",2984,54760716,2.76
20260709,2337,6,"20,001-30,000",2378,60579893,3.05
20260709,2337,7,"30,001-40,000",1022,36274991,1.83
20260709,2337,8,"40,001-50,000",643,29660509,1.49
20260709,2337,9,"50,001-100,000",1062,75254925,3.79
20260709,2337,10,"100,001-200,000",477,66757994,3.36
20260709,2337,11,"200,001-400,000",251,69874808,3.52
20260709,2337,12,"400,001-600,000",88,42469435,2.14
20260709,2337,13,"600,001-800,000",46,32824226,1.65
20260709,2337,14,"800,001-1,000,000",18,16076174,0.81
20260709,2337,15,"1,000,001以上",154,813375020,41.04
20260709,2337,16,合　計,480362,1981860985,100.0
