as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8070,1,1-999,5389,1190651,0.16
20260709,8070,2,"1,000-5,000",26605,51840394,7.14
20260709,8070,3,"5,001-10,000",3366,27762079,3.82
20260709,8070,4,"10,001-15,000",951,12208072,1.68
20260709,8070,5,"15,001-20,000",731,13781628,1.89
20260709,8070,6,"20,001-30,000",546,13996420,1.92
20260709,8070,7,"30,001-40,000",249,8924244,1.22
20260709,8070,8,"40,001-50,000",167,7878427,1.08
20260709,8070,9,"50,001-100,000",278,20220592,2.78
20260709,8070,10,"100,001-200,000",121,16826758,2.31
20260709,8070,11,"200,001-400,000",48,13686068,1.88
20260709,8070,12,"400,001-600,000",16,7867170,1.08
20260709,8070,13,"600,001-800,000",15,10432703,1.43
20260709,8070,14,"800,001-1,000,000",10,9116542,1.25
20260709,8070,15,"1,000,001以上",59,509916707,70.27
20260709,8070,16,合　計,38551,725648455,100.0
