as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4590,1,1-999,6661,183842,0.33
20260709,4590,2,"1,000-5,000",2518,5110958,9.32
20260709,4590,3,"5,001-10,000",418,3205082,5.84
20260709,4590,4,"10,001-15,000",139,1789015,3.26
20260709,4590,5,"15,001-20,000",80,1427598,2.6
20260709,4590,6,"20,001-30,000",84,2150781,3.92
20260709,4590,7,"30,001-40,000",45,1563060,2.85
20260709,4590,8,"40,001-50,000",35,1592636,2.9
20260709,4590,9,"50,001-100,000",53,3802279,6.93
20260709,4590,10,"100,001-200,000",26,3750489,6.83
20260709,4590,11,"200,001-400,000",11,2976926,5.42
20260709,4590,12,"400,001-600,000",5,2596069,4.73
20260709,4590,13,"600,001-800,000",4,2830016,5.16
20260709,4590,14,"800,001-1,000,000",2,1892947,3.45
20260709,4590,15,"1,000,001以上",9,19966702,36.41
20260709,4590,16,合　計,10090,54838400,100.0
