as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1616,1,1-999,3380,629502,0.32
20260709,1616,2,"1,000-5,000",8867,18919332,9.74
20260709,1616,3,"5,001-10,000",1463,11785382,6.07
20260709,1616,4,"10,001-15,000",441,5679887,2.92
20260709,1616,5,"15,001-20,000",298,5532050,2.84
20260709,1616,6,"20,001-30,000",245,6291848,3.24
20260709,1616,7,"30,001-40,000",96,3496755,1.8
20260709,1616,8,"40,001-50,000",68,3164680,1.63
20260709,1616,9,"50,001-100,000",114,8046473,4.14
20260709,1616,10,"100,001-200,000",48,6780169,3.49
20260709,1616,11,"200,001-400,000",23,6279836,3.23
20260709,1616,12,"400,001-600,000",6,2924764,1.5
20260709,1616,13,"600,001-800,000",3,1902604,0.97
20260709,1616,14,"800,001-1,000,000",5,4427506,2.28
20260709,1616,15,"1,000,001以上",15,108287727,55.77
20260709,1616,16,合　計,15072,194148515,100.0
