as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1459,1,1-999,8137,1689406,0.47
20260709,1459,2,"1,000-5,000",4309,8986753,2.5
20260709,1459,3,"5,001-10,000",734,5478766,1.52
20260709,1459,4,"10,001-15,000",219,2736944,0.76
20260709,1459,5,"15,001-20,000",122,2259746,0.63
20260709,1459,6,"20,001-30,000",129,3248110,0.9
20260709,1459,7,"30,001-40,000",53,1924916,0.53
20260709,1459,8,"40,001-50,000",36,1662441,0.46
20260709,1459,9,"50,001-100,000",96,6814236,1.9
20260709,1459,10,"100,001-200,000",40,5952394,1.65
20260709,1459,11,"200,001-400,000",37,10327597,2.87
20260709,1459,12,"400,001-600,000",18,8502376,2.37
20260709,1459,13,"600,001-800,000",11,7653514,2.13
20260709,1459,14,"800,001-1,000,000",7,6337136,1.76
20260709,1459,15,"1,000,001以上",42,285054572,79.48
20260709,1459,16,合　計,13990,358628907,100.0
