as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7780,1,1-999,14790,741747,0.09
20260709,7780,2,"1,000-5,000",21544,46596402,5.75
20260709,7780,3,"5,001-10,000",4466,38309274,4.72
20260709,7780,4,"10,001-15,000",1003,13191138,1.62
20260709,7780,5,"15,001-20,000",918,17419781,2.15
20260709,7780,6,"20,001-30,000",588,15567597,1.92
20260709,7780,7,"30,001-40,000",291,10696645,1.32
20260709,7780,8,"40,001-50,000",187,8959681,1.1
20260709,7780,9,"50,001-100,000",281,20522774,2.53
20260709,7780,10,"100,001-200,000",91,12758542,1.57
20260709,7780,11,"200,001-400,000",47,12775323,1.57
20260709,7780,12,"400,001-600,000",17,8678352,1.07
20260709,7780,13,"600,001-800,000",3,2066000,0.25
20260709,7780,14,"800,001-1,000,000",5,4748000,0.58
20260709,7780,15,"1,000,001以上",21,596992914,73.7
20260709,7780,16,合　計,44252,810024170,100.0
