as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6739,1,1-999,9270,881075,3.76
20260709,6739,2,"1,000-5,000",1873,2959968,12.65
20260709,6739,3,"5,001-10,000",100,742988,3.17
20260709,6739,4,"10,001-15,000",34,445475,1.9
20260709,6739,5,"15,001-20,000",26,463790,1.98
20260709,6739,6,"20,001-30,000",10,252600,1.07
20260709,6739,7,"30,001-40,000",11,373710,1.59
20260709,6739,8,"40,001-50,000",5,232215,0.99
20260709,6739,9,"50,001-100,000",14,935523,3.99
20260709,6739,10,"100,001-200,000",6,850066,3.63
20260709,6739,11,"200,001-400,000",4,1377673,5.88
20260709,6739,12,"400,001-600,000",4,1775587,7.59
20260709,6739,13,"600,001-800,000",0,0,0.0
20260709,6739,14,"800,001-1,000,000",1,847113,3.62
20260709,6739,15,"1,000,001以上",5,11254717,48.11
20260709,6739,16,合　計,11363,23392500,100.0
