as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4510,1,1-999,43829,869434,0.79
20260709,4510,2,"1,000-5,000",14145,26916558,24.69
20260709,4510,3,"5,001-10,000",1378,11126836,10.21
20260709,4510,4,"10,001-15,000",366,4695092,4.3
20260709,4510,5,"15,001-20,000",240,4500925,4.13
20260709,4510,6,"20,001-30,000",173,4437880,4.07
20260709,4510,7,"30,001-40,000",76,2740576,2.51
20260709,4510,8,"40,001-50,000",42,1948719,1.78
20260709,4510,9,"50,001-100,000",66,4502922,4.13
20260709,4510,10,"100,001-200,000",25,3441574,3.15
20260709,4510,11,"200,001-400,000",13,3445864,3.16
20260709,4510,12,"400,001-600,000",9,4182936,3.83
20260709,4510,13,"600,001-800,000",3,1961216,1.79
20260709,4510,14,"800,001-1,000,000",1,838878,0.76
20260709,4510,15,"1,000,001以上",7,33368314,30.61
20260709,4510,16,合　計,60373,108977724,100.0
