as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4950,1,1-999,5411,393815,0.68
20260709,4950,2,"1,000-5,000",720,1691054,2.92
20260709,4950,3,"5,001-10,000",201,1496504,2.59
20260709,4950,4,"10,001-15,000",83,1026643,1.77
20260709,4950,5,"15,001-20,000",56,999273,1.73
20260709,4950,6,"20,001-30,000",51,1251877,2.16
20260709,4950,7,"30,001-40,000",26,943622,1.63
20260709,4950,8,"40,001-50,000",28,1255091,2.17
20260709,4950,9,"50,001-100,000",38,2704605,4.68
20260709,4950,10,"100,001-200,000",18,2457179,4.25
20260709,4950,11,"200,001-400,000",6,1559891,2.7
20260709,4950,12,"400,001-600,000",2,997000,1.72
20260709,4950,13,"600,001-800,000",0,0,0.0
20260709,4950,14,"800,001-1,000,000",2,1616763,2.8
20260709,4950,15,"1,000,001以上",1,39335790,68.13
20260709,4950,16,合　計,6643,57729107,100.0
