as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8054,1,1-999,36066.0,1232561,1.16
20260709,8054,2,"1,000-5,000",14104.0,25487522,23.99
20260709,8054,3,"5,001-10,000",1235.0,9356365,8.8
20260709,8054,4,"10,001-15,000",320.0,4063476,3.82
20260709,8054,5,"15,001-20,000",189.0,3418921,3.21
20260709,8054,6,"20,001-30,000",152.0,3865662,3.63
20260709,8054,7,"30,001-40,000",62.0,2226063,2.09
20260709,8054,8,"40,001-50,000",41.0,1902304,1.79
20260709,8054,9,"50,001-100,000",66.0,4601309,4.33
20260709,8054,10,"100,001-200,000",43.0,5572096,5.24
20260709,8054,11,"200,001-400,000",18.0,5235067,4.92
20260709,8054,12,"400,001-600,000",10.0,4814701,4.53
20260709,8054,13,"600,001-800,000",1.0,725000,0.68
20260709,8054,14,"800,001-1,000,000",2.0,1763813,1.66
20260709,8054,15,"1,000,001以上",5.0,31971706,30.09
20260709,8054,16,差異數調整（說明4）,,-4000,-0.0
20260709,8054,17,合　計,52314.0,106232566,100.0
