as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2069,1,1-999,1080,163565,0.09
20260709,2069,2,"1,000-5,000",6283,13069513,7.85
20260709,2069,3,"5,001-10,000",1039,8452969,5.08
20260709,2069,4,"10,001-15,000",346,4389220,2.63
20260709,2069,5,"15,001-20,000",202,3760872,2.26
20260709,2069,6,"20,001-30,000",187,4831690,2.9
20260709,2069,7,"30,001-40,000",94,3382176,2.03
20260709,2069,8,"40,001-50,000",55,2564843,1.54
20260709,2069,9,"50,001-100,000",105,7588908,4.56
20260709,2069,10,"100,001-200,000",50,6704457,4.02
20260709,2069,11,"200,001-400,000",31,8369231,5.02
20260709,2069,12,"400,001-600,000",9,4356819,2.61
20260709,2069,13,"600,001-800,000",13,9280428,5.57
20260709,2069,14,"800,001-1,000,000",3,2617798,1.57
20260709,2069,15,"1,000,001以上",18,86854347,52.2
20260709,2069,16,合　計,9515,166386836,100.0
