as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6016,1,1-999,49987,3059668,0.44
20260709,6016,2,"1,000-5,000",16233,37099824,5.4
20260709,6016,3,"5,001-10,000",4472,34082437,4.96
20260709,6016,4,"10,001-15,000",2022,25202605,3.67
20260709,6016,5,"15,001-20,000",1090,19627012,2.85
20260709,6016,6,"20,001-30,000",1188,29732090,4.33
20260709,6016,7,"30,001-40,000",606,21468923,3.12
20260709,6016,8,"40,001-50,000",369,16922036,2.46
20260709,6016,9,"50,001-100,000",746,52381570,7.62
20260709,6016,10,"100,001-200,000",360,50184081,7.3
20260709,6016,11,"200,001-400,000",153,41793544,6.08
20260709,6016,12,"400,001-600,000",54,26564421,3.86
20260709,6016,13,"600,001-800,000",19,13338714,1.94
20260709,6016,14,"800,001-1,000,000",12,10752022,1.56
20260709,6016,15,"1,000,001以上",61,304386561,44.33
20260709,6016,16,合　計,77372,686595508,100.0
