as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6962,1,1-999,6144,593501,0.12
20260709,6962,2,"1,000-5,000",19065,40770109,8.27
20260709,6962,3,"5,001-10,000",3422,27688929,5.62
20260709,6962,4,"10,001-15,000",1120,14610723,2.96
20260709,6962,5,"15,001-20,000",873,16313998,3.31
20260709,6962,6,"20,001-30,000",685,17730532,3.6
20260709,6962,7,"30,001-40,000",329,11859393,2.4
20260709,6962,8,"40,001-50,000",250,11664112,2.36
20260709,6962,9,"50,001-100,000",462,34238775,6.95
20260709,6962,10,"100,001-200,000",230,32855858,6.67
20260709,6962,11,"200,001-400,000",74,20596850,4.18
20260709,6962,12,"400,001-600,000",21,10332712,2.09
20260709,6962,13,"600,001-800,000",12,7793631,1.58
20260709,6962,14,"800,001-1,000,000",10,8946000,1.81
20260709,6962,15,"1,000,001以上",34,236401442,48.01
20260709,6962,16,合　計,32731,492396565,100.0
