as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6166,1,1-999,5185,823705,0.37
20260709,6166,2,"1,000-5,000",5455,9868577,4.53
20260709,6166,3,"5,001-10,000",596,4598350,2.11
20260709,6166,4,"10,001-15,000",180,2257532,1.03
20260709,6166,5,"15,001-20,000",104,1872925,0.86
20260709,6166,6,"20,001-30,000",113,2843605,1.3
20260709,6166,7,"30,001-40,000",51,1782920,0.81
20260709,6166,8,"40,001-50,000",42,1924451,0.88
20260709,6166,9,"50,001-100,000",90,6218969,2.85
20260709,6166,10,"100,001-200,000",57,8001307,3.67
20260709,6166,11,"200,001-400,000",29,8668654,3.98
20260709,6166,12,"400,001-600,000",12,5737595,2.63
20260709,6166,13,"600,001-800,000",10,6983779,3.2
20260709,6166,14,"800,001-1,000,000",6,5376100,2.46
20260709,6166,15,"1,000,001以上",30,150820788,69.25
20260709,6166,16,合　計,11960,217779257,100.0
