as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4305,1,1-999,675,52378,0.09
20260709,4305,2,"1,000-5,000",805,1601343,2.91
20260709,4305,3,"5,001-10,000",97,739271,1.34
20260709,4305,4,"10,001-15,000",35,452245,0.82
20260709,4305,5,"15,001-20,000",18,338116,0.61
20260709,4305,6,"20,001-30,000",12,310005,0.56
20260709,4305,7,"30,001-40,000",4,151093,0.27
20260709,4305,8,"40,001-50,000",8,360109,0.65
20260709,4305,9,"50,001-100,000",15,1008867,1.83
20260709,4305,10,"100,001-200,000",7,916085,1.66
20260709,4305,11,"200,001-400,000",8,2458238,4.46
20260709,4305,12,"400,001-600,000",1,598616,1.08
20260709,4305,13,"600,001-800,000",4,2962288,5.38
20260709,4305,14,"800,001-1,000,000",2,1908710,3.46
20260709,4305,15,"1,000,001以上",19,41156636,74.81
20260709,4305,16,合　計,1710,55014000,100.0
