as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1714,1,1-999,50440,4768125,0.48
20260709,1714,2,"1,000-5,000",42224,90756962,9.15
20260709,1714,3,"5,001-10,000",7235,58889344,5.93
20260709,1714,4,"10,001-15,000",2070,26669626,2.68
20260709,1714,5,"15,001-20,000",1755,32738266,3.3
20260709,1714,6,"20,001-30,000",1311,33789305,3.4
20260709,1714,7,"30,001-40,000",572,20623314,2.07
20260709,1714,8,"40,001-50,000",458,21435527,2.16
20260709,1714,9,"50,001-100,000",755,55396593,5.58
20260709,1714,10,"100,001-200,000",350,50416293,5.08
20260709,1714,11,"200,001-400,000",150,42056222,4.24
20260709,1714,12,"400,001-600,000",49,23800002,2.39
20260709,1714,13,"600,001-800,000",20,13581825,1.36
20260709,1714,14,"800,001-1,000,000",14,12602764,1.27
20260709,1714,15,"1,000,001以上",62,504300640,50.84
20260709,1714,16,合　計,107465,991824808,100.0
