as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8105,1,1-999,11983,631029,0.14
20260709,8105,2,"1,000-5,000",22280,47933317,10.85
20260709,8105,3,"5,001-10,000",3442,29216223,6.61
20260709,8105,4,"10,001-15,000",784,10229666,2.31
20260709,8105,5,"15,001-20,000",737,14169661,3.2
20260709,8105,6,"20,001-30,000",438,11648626,2.63
20260709,8105,7,"30,001-40,000",192,7001458,1.58
20260709,8105,8,"40,001-50,000",181,8616261,1.95
20260709,8105,9,"50,001-100,000",213,15849965,3.58
20260709,8105,10,"100,001-200,000",91,13004058,2.94
20260709,8105,11,"200,001-400,000",41,11663499,2.64
20260709,8105,12,"400,001-600,000",11,5337729,1.2
20260709,8105,13,"600,001-800,000",4,2862992,0.64
20260709,8105,14,"800,001-1,000,000",5,4508000,1.02
20260709,8105,15,"1,000,001以上",12,258872367,58.62
20260709,8105,16,合　計,40414,441544851,100.0
