as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2239,1,1-999,512,67916,0.05
20260709,2239,2,"1,000-5,000",1611,3137025,2.66
20260709,2239,3,"5,001-10,000",265,2083337,1.76
20260709,2239,4,"10,001-15,000",95,1227595,1.04
20260709,2239,5,"15,001-20,000",68,1230729,1.04
20260709,2239,6,"20,001-30,000",59,1504947,1.27
20260709,2239,7,"30,001-40,000",26,914557,0.77
20260709,2239,8,"40,001-50,000",19,870961,0.73
20260709,2239,9,"50,001-100,000",55,3892318,3.3
20260709,2239,10,"100,001-200,000",24,3530198,2.99
20260709,2239,11,"200,001-400,000",19,4994373,4.24
20260709,2239,12,"400,001-600,000",3,1495442,1.27
20260709,2239,13,"600,001-800,000",0,0,0.0
20260709,2239,14,"800,001-1,000,000",2,1818330,1.54
20260709,2239,15,"1,000,001以上",12,90944865,77.26
20260709,2239,16,合　計,2770,117712593,100.0
