as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8476,1,1-999,1681,249419,0.15
20260709,8476,2,"1,000-5,000",3761,8045146,4.83
20260709,8476,3,"5,001-10,000",588,4755925,2.86
20260709,8476,4,"10,001-15,000",220,2769850,1.66
20260709,8476,5,"15,001-20,000",148,2754038,1.65
20260709,8476,6,"20,001-30,000",117,2968128,1.78
20260709,8476,7,"30,001-40,000",73,2603675,1.56
20260709,8476,8,"40,001-50,000",55,2525703,1.51
20260709,8476,9,"50,001-100,000",92,6612254,3.97
20260709,8476,10,"100,001-200,000",44,6206432,3.73
20260709,8476,11,"200,001-400,000",28,7528790,4.52
20260709,8476,12,"400,001-600,000",14,6812272,4.09
20260709,8476,13,"600,001-800,000",7,4801474,2.88
20260709,8476,14,"800,001-1,000,000",3,2664130,1.6
20260709,8476,15,"1,000,001以上",27,104929122,63.12
20260709,8476,16,合　計,6858,166226358,100.0
