as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4113,1,1-999,15669,468010,0.2
20260709,4113,2,"1,000-5,000",2936,6295706,2.72
20260709,4113,3,"5,001-10,000",612,4663377,2.01
20260709,4113,4,"10,001-15,000",243,3014132,1.3
20260709,4113,5,"15,001-20,000",170,3038440,1.31
20260709,4113,6,"20,001-30,000",175,4298570,1.85
20260709,4113,7,"30,001-40,000",90,3161073,1.36
20260709,4113,8,"40,001-50,000",58,2610644,1.12
20260709,4113,9,"50,001-100,000",133,9055342,3.91
20260709,4113,10,"100,001-200,000",82,11780948,5.09
20260709,4113,11,"200,001-400,000",38,9929210,4.29
20260709,4113,12,"400,001-600,000",22,11100449,4.8
20260709,4113,13,"600,001-800,000",17,11717168,5.06
20260709,4113,14,"800,001-1,000,000",4,3294275,1.42
20260709,4113,15,"1,000,001以上",33,146710793,63.47
20260709,4113,16,合　計,20282,231138137,100.0
