as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2248,1,1-999,188,16132,0.03
20260709,2248,2,"1,000-5,000",534,927199,1.94
20260709,2248,3,"5,001-10,000",64,522528,1.09
20260709,2248,4,"10,001-15,000",23,301000,0.63
20260709,2248,5,"15,001-20,000",22,403992,0.84
20260709,2248,6,"20,001-30,000",34,880373,1.84
20260709,2248,7,"30,001-40,000",14,481000,1.01
20260709,2248,8,"40,001-50,000",14,660994,1.38
20260709,2248,9,"50,001-100,000",24,1692377,3.55
20260709,2248,10,"100,001-200,000",13,1794729,3.77
20260709,2248,11,"200,001-400,000",7,2143156,4.5
20260709,2248,12,"400,001-600,000",1,526000,1.1
20260709,2248,13,"600,001-800,000",2,1380520,2.9
20260709,2248,14,"800,001-1,000,000",2,1694000,3.55
20260709,2248,15,"1,000,001以上",11,34176000,71.79
20260709,2248,16,合　計,953,47600000,100.0
