as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6212,1,1-999,509,90771,0.08
20260709,6212,2,"1,000-5,000",292,593469,0.58
20260709,6212,3,"5,001-10,000",49,363368,0.35
20260709,6212,4,"10,001-15,000",22,281501,0.27
20260709,6212,5,"15,001-20,000",13,220753,0.21
20260709,6212,6,"20,001-30,000",13,312448,0.3
20260709,6212,7,"30,001-40,000",11,374070,0.36
20260709,6212,8,"40,001-50,000",8,359250,0.35
20260709,6212,9,"50,001-100,000",17,1338828,1.31
20260709,6212,10,"100,001-200,000",14,1900362,1.86
20260709,6212,11,"200,001-400,000",9,2522500,2.47
20260709,6212,12,"400,001-600,000",5,2606000,2.55
20260709,6212,13,"600,001-800,000",2,1371449,1.34
20260709,6212,14,"800,001-1,000,000",2,1819000,1.78
20260709,6212,15,"1,000,001以上",18,87846231,86.12
20260709,6212,16,合　計,984,102000000,100.0
