as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2948,1,1-999,298,25916,0.08
20260709,2948,2,"1,000-5,000",562,1001440,3.23
20260709,2948,3,"5,001-10,000",88,612962,1.97
20260709,2948,4,"10,001-15,000",35,416846,1.34
20260709,2948,5,"15,001-20,000",16,275807,0.88
20260709,2948,6,"20,001-30,000",20,475422,1.53
20260709,2948,7,"30,001-40,000",8,255884,0.82
20260709,2948,8,"40,001-50,000",6,269745,0.87
20260709,2948,9,"50,001-100,000",15,1135728,3.66
20260709,2948,10,"100,001-200,000",4,579563,1.86
20260709,2948,11,"200,001-400,000",4,1036398,3.34
20260709,2948,12,"400,001-600,000",3,1389620,4.48
20260709,2948,13,"600,001-800,000",2,1265000,4.08
20260709,2948,14,"800,001-1,000,000",1,860250,2.77
20260709,2948,15,"1,000,001以上",9,21399419,69.03
20260709,2948,16,合　計,1071,31000000,100.0
