as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6719,1,1-999,14662,1664285,1.57
20260709,6719,2,"1,000-5,000",11795,19966758,18.92
20260709,6719,3,"5,001-10,000",808,6345152,6.01
20260709,6719,4,"10,001-15,000",195,2499335,2.36
20260709,6719,5,"15,001-20,000",110,2016631,1.91
20260709,6719,6,"20,001-30,000",97,2478862,2.34
20260709,6719,7,"30,001-40,000",50,1809350,1.71
20260709,6719,8,"40,001-50,000",36,1604298,1.52
20260709,6719,9,"50,001-100,000",54,3616164,3.42
20260709,6719,10,"100,001-200,000",30,4177069,3.95
20260709,6719,11,"200,001-400,000",16,4224797,4.0
20260709,6719,12,"400,001-600,000",8,3794500,3.59
20260709,6719,13,"600,001-800,000",4,2704000,2.56
20260709,6719,14,"800,001-1,000,000",2,1754057,1.66
20260709,6719,15,"1,000,001以上",5,46861731,44.41
20260709,6719,16,合　計,27872,105516989,100.0
