as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6757,1,1-999,114580,2457228,0.53
20260709,6757,2,"1,000-5,000",19805,37712119,8.2
20260709,6757,3,"5,001-10,000",2225,17333359,3.77
20260709,6757,4,"10,001-15,000",641,8287674,1.8
20260709,6757,5,"15,001-20,000",394,7298857,1.58
20260709,6757,6,"20,001-30,000",298,7606186,1.65
20260709,6757,7,"30,001-40,000",148,5314314,1.15
20260709,6757,8,"40,001-50,000",83,3879532,0.84
20260709,6757,9,"50,001-100,000",127,9109767,1.98
20260709,6757,10,"100,001-200,000",35,4952630,1.07
20260709,6757,11,"200,001-400,000",19,5295034,1.15
20260709,6757,12,"400,001-600,000",8,3935696,0.85
20260709,6757,13,"600,001-800,000",5,3589344,0.78
20260709,6757,14,"800,001-1,000,000",3,2818405,0.61
20260709,6757,15,"1,000,001以上",13,339939855,73.97
20260709,6757,16,合　計,138384,459530000,100.0
