as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1731,1,1-999,10767,586190,0.44
20260709,1731,2,"1,000-5,000",5831,12002281,9.03
20260709,1731,3,"5,001-10,000",997,7898700,5.94
20260709,1731,4,"10,001-15,000",348,4378557,3.29
20260709,1731,5,"15,001-20,000",226,4096266,3.08
20260709,1731,6,"20,001-30,000",166,4234206,3.18
20260709,1731,7,"30,001-40,000",68,2433833,1.83
20260709,1731,8,"40,001-50,000",56,2600236,1.95
20260709,1731,9,"50,001-100,000",107,7648521,5.75
20260709,1731,10,"100,001-200,000",43,5923939,4.45
20260709,1731,11,"200,001-400,000",25,6668748,5.01
20260709,1731,12,"400,001-600,000",7,3305323,2.48
20260709,1731,13,"600,001-800,000",0,0,0.0
20260709,1731,14,"800,001-1,000,000",3,2830000,2.12
20260709,1731,15,"1,000,001以上",9,68308444,51.39
20260709,1731,16,合　計,18653,132915244,100.0
