as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2028,1,1-999,13548,1126919,0.34
20260709,2028,2,"1,000-5,000",6268,13059508,4.0
20260709,2028,3,"5,001-10,000",910,7149643,2.19
20260709,2028,4,"10,001-15,000",330,4234646,1.3
20260709,2028,5,"15,001-20,000",182,3378993,1.03
20260709,2028,6,"20,001-30,000",171,4442909,1.36
20260709,2028,7,"30,001-40,000",69,2493456,0.76
20260709,2028,8,"40,001-50,000",43,1945738,0.59
20260709,2028,9,"50,001-100,000",79,5669798,1.74
20260709,2028,10,"100,001-200,000",39,5458292,1.67
20260709,2028,11,"200,001-400,000",17,4742838,1.45
20260709,2028,12,"400,001-600,000",6,2764000,0.84
20260709,2028,13,"600,001-800,000",3,2120000,0.65
20260709,2028,14,"800,001-1,000,000",3,2613000,0.8
20260709,2028,15,"1,000,001以上",28,264515060,81.21
20260709,2028,16,合　計,21696,325714800,100.0
