as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6781,1,1-999,23045,2655515,3.1
20260709,6781,2,"1,000-5,000",6675,10276119,12.03
20260709,6781,3,"5,001-10,000",269,2029318,2.37
20260709,6781,4,"10,001-15,000",69,883369,1.03
20260709,6781,5,"15,001-20,000",42,744385,0.87
20260709,6781,6,"20,001-30,000",33,858625,1.0
20260709,6781,7,"30,001-40,000",16,566100,0.66
20260709,6781,8,"40,001-50,000",13,573130,0.67
20260709,6781,9,"50,001-100,000",26,1759132,2.05
20260709,6781,10,"100,001-200,000",11,1485366,1.73
20260709,6781,11,"200,001-400,000",14,3733245,4.37
20260709,6781,12,"400,001-600,000",1,516000,0.6
20260709,6781,13,"600,001-800,000",1,609244,0.71
20260709,6781,14,"800,001-1,000,000",1,870614,1.01
20260709,6781,15,"1,000,001以上",4,57858618,67.73
20260709,6781,16,合　計,30220,85418780,100.0
