as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4946,1,1-999,6942,452290,5.1
20260709,4946,2,"1,000-5,000",1278,2205931,24.91
20260709,4946,3,"5,001-10,000",86,654699,7.39
20260709,4946,4,"10,001-15,000",20,271069,3.06
20260709,4946,5,"15,001-20,000",6,113000,1.27
20260709,4946,6,"20,001-30,000",7,182000,2.05
20260709,4946,7,"30,001-40,000",2,64000,0.72
20260709,4946,8,"40,001-50,000",3,137939,1.55
20260709,4946,9,"50,001-100,000",3,205000,2.31
20260709,4946,10,"100,001-200,000",1,102266,1.15
20260709,4946,11,"200,001-400,000",2,694323,7.84
20260709,4946,12,"400,001-600,000",0,0,0.0
20260709,4946,13,"600,001-800,000",0,0,0.0
20260709,4946,14,"800,001-1,000,000",0,0,0.0
20260709,4946,15,"1,000,001以上",1,3770299,42.58
20260709,4946,16,合　計,8351,8852816,100.0
