as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8043,1,1-999,19122,2291285,2.86
20260709,8043,2,"1,000-5,000",17160,26793745,33.53
20260709,8043,3,"5,001-10,000",658,5196092,6.5
20260709,8043,4,"10,001-15,000",130,1674945,2.09
20260709,8043,5,"15,001-20,000",78,1453572,1.81
20260709,8043,6,"20,001-30,000",39,1022677,1.27
20260709,8043,7,"30,001-40,000",18,630000,0.78
20260709,8043,8,"40,001-50,000",6,287000,0.35
20260709,8043,9,"50,001-100,000",16,1073019,1.34
20260709,8043,10,"100,001-200,000",15,2014550,2.52
20260709,8043,11,"200,001-400,000",10,2773654,3.47
20260709,8043,12,"400,001-600,000",2,927270,1.16
20260709,8043,13,"600,001-800,000",1,730200,0.91
20260709,8043,14,"800,001-1,000,000",0,0,0.0
20260709,8043,15,"1,000,001以上",10,33039161,41.34
20260709,8043,16,合　計,37265,79907170,100.0
