as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3664,1,1-999,3669,231578,0.32
20260709,3664,2,"1,000-5,000",1420,3105005,4.31
20260709,3664,3,"5,001-10,000",282,2216834,3.08
20260709,3664,4,"10,001-15,000",118,1534285,2.13
20260709,3664,5,"15,001-20,000",64,1176822,1.63
20260709,3664,6,"20,001-30,000",78,2003587,2.78
20260709,3664,7,"30,001-40,000",45,1587982,2.2
20260709,3664,8,"40,001-50,000",22,1007248,1.4
20260709,3664,9,"50,001-100,000",59,4186770,5.81
20260709,3664,10,"100,001-200,000",29,3843146,5.34
20260709,3664,11,"200,001-400,000",11,2824636,3.92
20260709,3664,12,"400,001-600,000",3,1350000,1.87
20260709,3664,13,"600,001-800,000",0,0,0.0
20260709,3664,14,"800,001-1,000,000",0,0,0.0
20260709,3664,15,"1,000,001以上",4,46877484,65.15
20260709,3664,16,合　計,5804,71945377,100.0
