as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5283,1,1-999,20819,683735,0.78
20260709,5283,2,"1,000-5,000",5355,11337857,12.94
20260709,5283,3,"5,001-10,000",810,5804633,6.62
20260709,5283,4,"10,001-15,000",271,3353100,3.82
20260709,5283,5,"15,001-20,000",106,1858734,2.12
20260709,5283,6,"20,001-30,000",92,2253950,2.57
20260709,5283,7,"30,001-40,000",43,1523108,1.73
20260709,5283,8,"40,001-50,000",35,1590773,1.81
20260709,5283,9,"50,001-100,000",44,3052944,3.48
20260709,5283,10,"100,001-200,000",16,2182740,2.49
20260709,5283,11,"200,001-400,000",2,446659,0.5
20260709,5283,12,"400,001-600,000",4,2182421,2.49
20260709,5283,13,"600,001-800,000",2,1542378,1.76
20260709,5283,14,"800,001-1,000,000",4,3741341,4.27
20260709,5283,15,"1,000,001以上",14,46046137,52.56
20260709,5283,16,合　計,27617,87600510,100.0
