as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2729,1,1-999,3427,585758,1.36
20260709,2729,2,"1,000-5,000",2369,4631719,10.76
20260709,2729,3,"5,001-10,000",261,1848192,4.29
20260709,2729,4,"10,001-15,000",85,1058109,2.45
20260709,2729,5,"15,001-20,000",36,619536,1.43
20260709,2729,6,"20,001-30,000",39,942718,2.19
20260709,2729,7,"30,001-40,000",26,901754,2.09
20260709,2729,8,"40,001-50,000",10,447814,1.04
20260709,2729,9,"50,001-100,000",15,1068295,2.48
20260709,2729,10,"100,001-200,000",6,848094,1.97
20260709,2729,11,"200,001-400,000",5,1511493,3.51
20260709,2729,12,"400,001-600,000",3,1550731,3.6
20260709,2729,13,"600,001-800,000",1,650000,1.51
20260709,2729,14,"800,001-1,000,000",2,1791867,4.16
20260709,2729,15,"1,000,001以上",7,24584703,57.11
20260709,2729,16,合　計,6292,43040783,100.0
