as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,3045,1,1-999,20269,5300796,0.14
20251121,3045,2,"1,000-5,000",37385,75552145,2.02
20251121,3045,3,"5,001-10,000",4965,38481449,1.03
20251121,3045,4,"10,001-15,000",1533,19579995,0.52
20251121,3045,5,"15,001-20,000",929,16969259,0.45
20251121,3045,6,"20,001-30,000",729,18597468,0.49
20251121,3045,7,"30,001-40,000",369,13120246,0.35
20251121,3045,8,"40,001-50,000",264,12194886,0.32
20251121,3045,9,"50,001-100,000",456,32529318,0.87
20251121,3045,10,"100,001-200,000",243,35082630,0.94
20251121,3045,11,"200,001-400,000",135,37633083,1.01
20251121,3045,12,"400,001-600,000",69,33532940,0.9
20251121,3045,13,"600,001-800,000",31,21955155,0.58
20251121,3045,14,"800,001-1,000,000",34,30030566,0.8
20251121,3045,15,"1,000,001以上",221,3332701875,89.51
20251121,3045,16,合　計,67632,3723261811,100.0
20251128,3045,1,1-999,20235,5287768,0.14
20251128,3045,2,"1,000-5,000",37267,75274593,2.02
20251128,3045,3,"5,001-10,000",4951,38398048,1.03
20251128,3045,4,"10,001-15,000",1516,19365768,0.52
20251128,3045,5,"15,001-20,000",925,16896003,0.45
20251128,3045,6,"20,001-30,000",731,18653984,0.5
20251128,3045,7,"30,001-40,000",363,12898069,0.34
20251128,3045,8,"40,001-50,000",260,12027131,0.32
20251128,3045,9,"50,001-100,000",447,31716247,0.85
20251128,3045,10,"100,001-200,000",241,34904722,0.93
20251128,3045,11,"200,001-400,000",135,37541118,1.0
20251128,3045,12,"400,001-600,000",64,31125898,0.83
20251128,3045,13,"600,001-800,000",35,24721322,0.66
20251128,3045,14,"800,001-1,000,000",32,28347445,0.76
20251128,3045,15,"1,000,001以上",218,3336103695,89.6
20251128,3045,16,合　計,67420,3723261811,100.0
20251205,3045,1,1-999,20469,5367444,0.14
20251205,3045,2,"1,000-5,000",37740,76279449,2.04
20251205,3045,3,"5,001-10,000",5064,39291104,1.05
20251205,3045,4,"10,001-15,000",1575,20102804,0.53
20251205,3045,5,"15,001-20,000",951,17376540,0.46
20251205,3045,6,"20,001-30,000",754,19271120,0.51
20251205,3045,7,"30,001-40,000",375,13339217,0.35
20251205,3045,8,"40,001-50,000",266,12290286,0.33
