as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6782,1,1-999,3811,362604,0.57
20260709,6782,2,"1,000-5,000",2789,5202147,8.25
20260709,6782,3,"5,001-10,000",298,2309181,3.66
20260709,6782,4,"10,001-15,000",111,1429949,2.26
20260709,6782,5,"15,001-20,000",65,1170867,1.85
20260709,6782,6,"20,001-30,000",63,1630654,2.58
20260709,6782,7,"30,001-40,000",38,1343370,2.13
20260709,6782,8,"40,001-50,000",27,1219075,1.93
20260709,6782,9,"50,001-100,000",62,4438205,7.04
20260709,6782,10,"100,001-200,000",43,5724203,9.08
20260709,6782,11,"200,001-400,000",30,8309162,13.18
20260709,6782,12,"400,001-600,000",6,2751615,4.36
20260709,6782,13,"600,001-800,000",8,5744905,9.11
20260709,6782,14,"800,001-1,000,000",2,1718812,2.72
20260709,6782,15,"1,000,001以上",6,19645251,31.18
20260709,6782,16,合　計,7359,63000000,100.0
