as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5512,1,1-999,50718,2856863,0.37
20260709,5512,2,"1,000-5,000",16909,36049980,4.7
20260709,5512,3,"5,001-10,000",4661,31351979,4.09
20260709,5512,4,"10,001-15,000",2380,27239096,3.55
20260709,5512,5,"15,001-20,000",851,14711789,1.91
20260709,5512,6,"20,001-30,000",1163,27206125,3.55
20260709,5512,7,"30,001-40,000",561,18943619,2.47
20260709,5512,8,"40,001-50,000",337,14915656,1.94
20260709,5512,9,"50,001-100,000",570,38764734,5.05
20260709,5512,10,"100,001-200,000",325,43482592,5.67
20260709,5512,11,"200,001-400,000",143,38964688,5.08
20260709,5512,12,"400,001-600,000",42,20363169,2.65
20260709,5512,13,"600,001-800,000",29,19850992,2.59
20260709,5512,14,"800,001-1,000,000",16,14046802,1.83
20260709,5512,15,"1,000,001以上",70,417564410,54.49
20260709,5512,16,合　計,78775,766312494,100.0
