as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3707,1,1-999,38345,4025139,1.0
20260709,3707,2,"1,000-5,000",47394,86994477,21.71
20260709,3707,3,"5,001-10,000",4299,33019547,8.24
20260709,3707,4,"10,001-15,000",1169,14707887,3.67
20260709,3707,5,"15,001-20,000",650,11877642,2.96
20260709,3707,6,"20,001-30,000",545,13660123,3.4
20260709,3707,7,"30,001-40,000",228,8035814,2.0
20260709,3707,8,"40,001-50,000",135,6227113,1.55
20260709,3707,9,"50,001-100,000",198,14010540,3.49
20260709,3707,10,"100,001-200,000",84,11173666,2.78
20260709,3707,11,"200,001-400,000",27,7372437,1.84
20260709,3707,12,"400,001-600,000",8,3842101,0.95
20260709,3707,13,"600,001-800,000",2,1293977,0.32
20260709,3707,14,"800,001-1,000,000",6,5428363,1.35
20260709,3707,15,"1,000,001以上",26,178932729,44.66
20260709,3707,16,合　計,93116,400601555,100.0
