as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8473,1,1-999,5640,730099,0.4
20260709,8473,2,"1,000-5,000",7475,14052149,7.69
20260709,8473,3,"5,001-10,000",1015,7574259,4.15
20260709,8473,4,"10,001-15,000",358,4296721,2.35
20260709,8473,5,"15,001-20,000",175,3146861,1.72
20260709,8473,6,"20,001-30,000",162,4116538,2.25
20260709,8473,7,"30,001-40,000",77,2699091,1.47
20260709,8473,8,"40,001-50,000",51,2350399,1.28
20260709,8473,9,"50,001-100,000",69,4885153,2.67
20260709,8473,10,"100,001-200,000",40,5688219,3.11
20260709,8473,11,"200,001-400,000",23,6769477,3.7
20260709,8473,12,"400,001-600,000",3,1428671,0.78
20260709,8473,13,"600,001-800,000",3,2024481,1.1
20260709,8473,14,"800,001-1,000,000",2,1870000,1.02
20260709,8473,15,"1,000,001以上",11,120877148,66.23
20260709,8473,16,合　計,15104,182509266,100.0
