as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3046,1,1-999,13862,900626,1.14
20260709,3046,2,"1,000-5,000",5587,10672431,13.6
20260709,3046,3,"5,001-10,000",669,5244067,6.68
20260709,3046,4,"10,001-15,000",197,2513735,3.2
20260709,3046,5,"15,001-20,000",113,2058047,2.62
20260709,3046,6,"20,001-30,000",111,2805670,3.57
20260709,3046,7,"30,001-40,000",47,1645249,2.09
20260709,3046,8,"40,001-50,000",29,1312534,1.67
20260709,3046,9,"50,001-100,000",50,3634120,4.63
20260709,3046,10,"100,001-200,000",24,3487273,4.44
20260709,3046,11,"200,001-400,000",9,2392479,3.04
20260709,3046,12,"400,001-600,000",4,1909092,2.43
20260709,3046,13,"600,001-800,000",4,2642406,3.36
20260709,3046,14,"800,001-1,000,000",2,1610973,2.05
20260709,3046,15,"1,000,001以上",2,35619311,45.4
20260709,3046,16,合　計,20710,78448013,100.0
