as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3687,1,1-999,31183,248747,0.82
20260709,3687,2,"1,000-5,000",4407,7869245,26.12
20260709,3687,3,"5,001-10,000",352,2779724,9.22
20260709,3687,4,"10,001-15,000",87,1135251,3.76
20260709,3687,5,"15,001-20,000",50,910247,3.02
20260709,3687,6,"20,001-30,000",41,1071000,3.55
20260709,3687,7,"30,001-40,000",15,538114,1.78
20260709,3687,8,"40,001-50,000",11,514000,1.7
20260709,3687,9,"50,001-100,000",19,1370000,4.54
20260709,3687,10,"100,001-200,000",5,704000,2.33
20260709,3687,11,"200,001-400,000",7,1734870,5.75
20260709,3687,12,"400,001-600,000",0,0,0.0
20260709,3687,13,"600,001-800,000",1,624283,2.07
20260709,3687,14,"800,001-1,000,000",1,826000,2.74
20260709,3687,15,"1,000,001以上",4,9798578,32.52
20260709,3687,16,合　計,36183,30124059,100.0
