as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8341,1,1-999,6663,1473821,1.13
20260709,8341,2,"1,000-5,000",10014,20236086,15.56
20260709,8341,3,"5,001-10,000",1348,10061101,7.73
20260709,8341,4,"10,001-15,000",441,5502083,4.23
20260709,8341,5,"15,001-20,000",197,3509663,2.69
20260709,8341,6,"20,001-30,000",177,4373147,3.36
20260709,8341,7,"30,001-40,000",75,2656062,2.04
20260709,8341,8,"40,001-50,000",37,1697658,1.3
20260709,8341,9,"50,001-100,000",79,5526709,4.25
20260709,8341,10,"100,001-200,000",37,5004825,3.84
20260709,8341,11,"200,001-400,000",21,6269947,4.82
20260709,8341,12,"400,001-600,000",2,1087900,0.83
20260709,8341,13,"600,001-800,000",3,2164189,1.66
20260709,8341,14,"800,001-1,000,000",0,0,0.0
20260709,8341,15,"1,000,001以上",11,60436809,46.48
20260709,8341,16,合　計,19105,130000000,100.0
