as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8421,1,1-999,3341,650543,1.18
20260709,8421,2,"1,000-5,000",2465,4739266,8.64
20260709,8421,3,"5,001-10,000",293,2301998,4.19
20260709,8421,4,"10,001-15,000",92,1119055,2.04
20260709,8421,5,"15,001-20,000",48,866118,1.58
20260709,8421,6,"20,001-30,000",47,1144771,2.08
20260709,8421,7,"30,001-40,000",12,419388,0.76
20260709,8421,8,"40,001-50,000",20,926446,1.69
20260709,8421,9,"50,001-100,000",37,2597951,4.73
20260709,8421,10,"100,001-200,000",16,2401964,4.38
20260709,8421,11,"200,001-400,000",10,2806480,5.11
20260709,8421,12,"400,001-600,000",1,515000,0.93
20260709,8421,13,"600,001-800,000",3,1986009,3.62
20260709,8421,14,"800,001-1,000,000",0,0,0.0
20260709,8421,15,"1,000,001以上",12,32342151,59.0
20260709,8421,16,合　計,6397,54817140,100.0
