as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6841,1,1-999,2675,511177,0.53
20260709,6841,2,"1,000-5,000",7942,15039859,15.79
20260709,6841,3,"5,001-10,000",790,6222074,6.53
20260709,6841,4,"10,001-15,000",257,3351350,3.51
20260709,6841,5,"15,001-20,000",168,3089946,3.24
20260709,6841,6,"20,001-30,000",147,3717039,3.9
20260709,6841,7,"30,001-40,000",44,1621074,1.7
20260709,6841,8,"40,001-50,000",35,1611878,1.69
20260709,6841,9,"50,001-100,000",80,5859120,6.15
20260709,6841,10,"100,001-200,000",25,3501404,3.67
20260709,6841,11,"200,001-400,000",20,5259000,5.52
20260709,6841,12,"400,001-600,000",4,2026480,2.12
20260709,6841,13,"600,001-800,000",8,5564899,5.84
20260709,6841,14,"800,001-1,000,000",3,2573000,2.7
20260709,6841,15,"1,000,001以上",13,35274700,37.04
20260709,6841,16,合　計,12211,95223000,100.0
