as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6257,1,1-999,63813,3804128,0.78
20260709,6257,2,"1,000-5,000",39901,73488988,15.18
20260709,6257,3,"5,001-10,000",4004,30872361,6.37
20260709,6257,4,"10,001-15,000",1177,14548792,3.0
20260709,6257,5,"15,001-20,000",666,12199769,2.52
20260709,6257,6,"20,001-30,000",589,14747730,3.04
20260709,6257,7,"30,001-40,000",235,8268335,1.7
20260709,6257,8,"40,001-50,000",164,7412261,1.53
20260709,6257,9,"50,001-100,000",275,19621345,4.05
20260709,6257,10,"100,001-200,000",139,19761212,4.08
20260709,6257,11,"200,001-400,000",96,25594542,5.28
20260709,6257,12,"400,001-600,000",39,18911914,3.9
20260709,6257,13,"600,001-800,000",27,18411981,3.8
20260709,6257,14,"800,001-1,000,000",14,12401995,2.56
20260709,6257,15,"1,000,001以上",66,203866972,42.12
20260709,6257,16,合　計,111205,483912325,100.0
