as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6266,1,1-999,34585,1103175,0.71
20260709,6266,2,"1,000-5,000",7550,16584257,10.77
20260709,6266,3,"5,001-10,000",1749,12467715,8.1
20260709,6266,4,"10,001-15,000",766,9329884,6.06
20260709,6266,5,"15,001-20,000",333,5866026,3.81
20260709,6266,6,"20,001-30,000",328,8051874,5.23
20260709,6266,7,"30,001-40,000",133,4598405,2.98
20260709,6266,8,"40,001-50,000",90,4052399,2.63
20260709,6266,9,"50,001-100,000",181,12215986,7.93
20260709,6266,10,"100,001-200,000",79,10484783,6.81
20260709,6266,11,"200,001-400,000",35,10020845,6.51
20260709,6266,12,"400,001-600,000",8,3641101,2.36
20260709,6266,13,"600,001-800,000",7,4914268,3.19
20260709,6266,14,"800,001-1,000,000",3,2839919,1.84
20260709,6266,15,"1,000,001以上",18,47701004,31.0
20260709,6266,16,合　計,45865,153871641,100.0
