as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4729,1,1-999,1841,680407,0.85
20260709,4729,2,"1,000-5,000",4403,9105254,11.49
20260709,4729,3,"5,001-10,000",614,4904393,6.19
20260709,4729,4,"10,001-15,000",152,1960306,2.47
20260709,4729,5,"15,001-20,000",145,2637681,3.32
20260709,4729,6,"20,001-30,000",92,2359191,2.97
20260709,4729,7,"30,001-40,000",51,1778882,2.24
20260709,4729,8,"40,001-50,000",28,1293285,1.63
20260709,4729,9,"50,001-100,000",53,3925726,4.95
20260709,4729,10,"100,001-200,000",22,2995756,3.78
20260709,4729,11,"200,001-400,000",27,7201330,9.08
20260709,4729,12,"400,001-600,000",1,536004,0.67
20260709,4729,13,"600,001-800,000",2,1378817,1.74
20260709,4729,14,"800,001-1,000,000",2,1660000,2.09
20260709,4729,15,"1,000,001以上",6,36809709,46.46
20260709,4729,16,合　計,7439,79226741,100.0
