as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3030,1,1-999,18134,3162085,1.33
20260709,3030,2,"1,000-5,000",16394,29988373,12.69
20260709,3030,3,"5,001-10,000",1511,11468480,4.85
20260709,3030,4,"10,001-15,000",422,5371047,2.27
20260709,3030,5,"15,001-20,000",296,5405657,2.28
20260709,3030,6,"20,001-30,000",236,5941800,2.51
20260709,3030,7,"30,001-40,000",118,4131293,1.74
20260709,3030,8,"40,001-50,000",75,3436250,1.45
20260709,3030,9,"50,001-100,000",122,8490877,3.59
20260709,3030,10,"100,001-200,000",86,12142948,5.14
20260709,3030,11,"200,001-400,000",43,12330247,5.21
20260709,3030,12,"400,001-600,000",12,5930807,2.51
20260709,3030,13,"600,001-800,000",8,5252132,2.22
20260709,3030,14,"800,001-1,000,000",4,3458872,1.46
20260709,3030,15,"1,000,001以上",21,119705132,50.67
20260709,3030,16,合　計,37482,236216000,100.0
