as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3086,1,1-999,3007,425672,0.15
20260709,3086,2,"1,000-5,000",3654,7570695,2.77
20260709,3086,3,"5,001-10,000",611,4881924,1.79
20260709,3086,4,"10,001-15,000",266,3319281,1.21
20260709,3086,5,"15,001-20,000",121,2227673,0.81
20260709,3086,6,"20,001-30,000",128,3222022,1.18
20260709,3086,7,"30,001-40,000",57,1981280,0.72
20260709,3086,8,"40,001-50,000",32,1490720,0.54
20260709,3086,9,"50,001-100,000",71,5293660,1.94
20260709,3086,10,"100,001-200,000",37,4954068,1.81
20260709,3086,11,"200,001-400,000",11,3362680,1.23
20260709,3086,12,"400,001-600,000",6,3081594,1.12
20260709,3086,13,"600,001-800,000",2,1303060,0.47
20260709,3086,14,"800,001-1,000,000",3,2695860,0.98
20260709,3086,15,"1,000,001以上",16,226900321,83.2
20260709,3086,16,合　計,8022,272710510,100.0
