as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2538,1,1-999,19862,938501,0.21
20260709,2538,2,"1,000-5,000",5310,10746445,2.41
20260709,2538,3,"5,001-10,000",1305,8804741,1.97
20260709,2538,4,"10,001-15,000",641,7405936,1.66
20260709,2538,5,"15,001-20,000",261,4501772,1.01
20260709,2538,6,"20,001-30,000",352,8396829,1.88
20260709,2538,7,"30,001-40,000",197,6719830,1.5
20260709,2538,8,"40,001-50,000",114,5070238,1.13
20260709,2538,9,"50,001-100,000",246,16980351,3.81
20260709,2538,10,"100,001-200,000",137,18811374,4.22
20260709,2538,11,"200,001-400,000",82,21939059,4.92
20260709,2538,12,"400,001-600,000",29,13942261,3.13
20260709,2538,13,"600,001-800,000",22,15333046,3.44
20260709,2538,14,"800,001-1,000,000",10,8755935,1.96
20260709,2538,15,"1,000,001以上",71,296679177,66.66
20260709,2538,16,合　計,28639,445025495,100.0
