as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5016,1,1-999,652,92203,0.18
20260709,5016,2,"1,000-5,000",1608,3209071,6.46
20260709,5016,3,"5,001-10,000",239,1818841,3.66
20260709,5016,4,"10,001-15,000",61,783784,1.57
20260709,5016,5,"15,001-20,000",40,742127,1.49
20260709,5016,6,"20,001-30,000",35,911354,1.83
20260709,5016,7,"30,001-40,000",22,797616,1.6
20260709,5016,8,"40,001-50,000",13,590000,1.18
20260709,5016,9,"50,001-100,000",43,3082973,6.21
20260709,5016,10,"100,001-200,000",10,1359644,2.73
20260709,5016,11,"200,001-400,000",12,3487177,7.02
20260709,5016,12,"400,001-600,000",3,1563826,3.15
20260709,5016,13,"600,001-800,000",1,630000,1.26
20260709,5016,14,"800,001-1,000,000",1,800248,1.61
20260709,5016,15,"1,000,001以上",10,29753212,59.95
20260709,5016,16,合　計,2750,49622076,100.0
