as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5321,1,1-999,5374,589100,1.1
20260709,5321,2,"1,000-5,000",2002,4006051,7.53
20260709,5321,3,"5,001-10,000",320,2369232,4.45
20260709,5321,4,"10,001-15,000",106,1267162,2.38
20260709,5321,5,"15,001-20,000",66,1158311,2.17
20260709,5321,6,"20,001-30,000",49,1215254,2.28
20260709,5321,7,"30,001-40,000",26,941017,1.76
20260709,5321,8,"40,001-50,000",10,446929,0.84
20260709,5321,9,"50,001-100,000",43,3000288,5.64
20260709,5321,10,"100,001-200,000",24,3387621,6.37
20260709,5321,11,"200,001-400,000",15,3942961,7.41
20260709,5321,12,"400,001-600,000",9,4559473,8.57
20260709,5321,13,"600,001-800,000",2,1362827,2.56
20260709,5321,14,"800,001-1,000,000",3,2590100,4.87
20260709,5321,15,"1,000,001以上",8,22343476,42.01
20260709,5321,16,合　計,8057,53179802,100.0
