as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7770,1,1-999,269,27208,0.09
20260709,7770,2,"1,000-5,000",641,1101617,3.66
20260709,7770,3,"5,001-10,000",62,520109,1.73
20260709,7770,4,"10,001-15,000",18,225534,0.75
20260709,7770,5,"15,001-20,000",18,339131,1.12
20260709,7770,6,"20,001-30,000",13,321066,1.06
20260709,7770,7,"30,001-40,000",9,334264,1.11
20260709,7770,8,"40,001-50,000",3,135949,0.45
20260709,7770,9,"50,001-100,000",18,1215506,4.04
20260709,7770,10,"100,001-200,000",10,1436704,4.77
20260709,7770,11,"200,001-400,000",7,2012522,6.69
20260709,7770,12,"400,001-600,000",6,2831018,9.41
20260709,7770,13,"600,001-800,000",1,789000,2.62
20260709,7770,14,"800,001-1,000,000",0,0,0.0
20260709,7770,15,"1,000,001以上",7,18772425,62.44
20260709,7770,16,合　計,1082,30062053,100.0
