as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3031,1,1-999,3997,635279,0.36
20260709,3031,2,"1,000-5,000",11024,22137644,12.78
20260709,3031,3,"5,001-10,000",1406,11424414,6.59
20260709,3031,4,"10,001-15,000",346,4351455,2.51
20260709,3031,5,"15,001-20,000",240,4510627,2.6
20260709,3031,6,"20,001-30,000",169,4277637,2.46
20260709,3031,7,"30,001-40,000",70,2517855,1.45
20260709,3031,8,"40,001-50,000",62,2937315,1.69
20260709,3031,9,"50,001-100,000",81,6030214,3.48
20260709,3031,10,"100,001-200,000",38,5244961,3.02
20260709,3031,11,"200,001-400,000",14,4131275,2.38
20260709,3031,12,"400,001-600,000",2,1063484,0.61
20260709,3031,13,"600,001-800,000",1,705000,0.4
20260709,3031,14,"800,001-1,000,000",3,2695000,1.55
20260709,3031,15,"1,000,001以上",11,100541064,58.04
20260709,3031,16,合　計,17464,173203224,100.0
